content,toxic
Nhỏ này ranh con trong nhóm Dư Luận Viên của nhà nước ấy mà.cứ ai đưa tin Ji thì nó bay vào nói bất chấp đúng hay sai.ăn lương phải vậy bất chấp dân đói khổ.nó đâu đứng về phía công lí.nhóm tụi nó cả vào trăm đứa ăn lương vài triệu là để vậy.làm nhẹ dư luận khi ai đó đụng đến người chi lương nó...,1
Xem mà cười đau bụng😆,0
Tất cả vì mấy thằng bụng phệ óc mỡ quản lí thôi.,1
Mấy cái người mà kỳ thị lgbt thì quá là lạc hậu. Chết 1000000000000000000000 kiếp cũng chưa hết mù nữa,1
Khắc tiệp thì lấy Việt tiệp khoá mõm lại,1
"Địt mẹ, kiểm tra nội bộ 😂. Giống như dùng tay sục c#c vậy ad nhỉ.",0
"Trần Lâm vậy bác sĩ bên đó ngu quá, biết đang dịch vậy mà vẫn cầm ống hút đi lấy máu 😌",1
Các bạn bị ngu hả đây là style mà.?,1
Chậm thôi:)),0
Tưởng tưởng cc. Tưởng nhớ để sống lại à. Đm,1
Phát Võ :v :v,0
"Dạo này mấy bố ts giấy phát biểu hơi nhiều, phần lớn cho thấy tư duy kiến thức quá lạc hậu, nhiệt tình cộng với sự ngu dốt thì sẽ thành phá hoại 😤",1
Thà mặc như ank pảnk còn vừa mắt hơn =)),0
Sao phải xoắn?,0
Chi ba hột le cũng gia nữa  vàng mã âm binh,1
Trần Sang óc vật,1
tất cả cũng chỉ vì con mụ này ra..thể chế pháp luật lỏng lẻo chưa đủ răn đe cứ có tiền là chạy án :) 1 con người reo rắt cái chết cho hàng triệu người,1
"Xin lỗi :(( 10 năm trc bán hàng onl còn chưa dc phổ biến lắm :((, nói chi là có livestream lúc ấy :((  Con này nó xạo vl :<",1
"Buồn của \"" Anh \""",0
dm ho chi minh,1
đúng là ngu dân,1
đm thầy nhớ thấy lol,1
Best edit :)),0
Xài hàng Mỹ thì bản thân ng lính cũng yên tâm chiến đấu. Nghe a e đi bộ đội vê kể bảo pháo của Tàu toàn tự bắn vào quân mình nên hay có chiến sỹ tự hy sinh lắm. Kkk,0
Chúng nó vay xong làm ăn thua lỗ tính bán cả nước đi trả nợ mà ..?... nhà tiên tri nói thế,1
Chi này quá mất day,1
một mình tao chấp hếttttttttt,0
Chúc mừng năm mới,0
Nguyễn Đức Thắng may có khánh nó mới nổi mấy bài hot,0
ở trời Âu nó k chữa cho nên về VN. sau có thành tài thì cũng về VN đóng góp cho nước nhà nhé các thánh :),0
haizz a ngủ sớm đi,0
"Tuổi nhỏ làm việc nhỏ , nên xem hoạt hình đi em đừng có đú với mấy anh lớn :((",0
Con nay tamthan nangkhung batron,1
Nứng qá abe ơi :)),1
Thêm địa điểm ăn nhậu sau cuộc họp và cách diễn nữa chứ. Kakaa,0
ui dyt mẹ dân còng lưng ra gánh.thuê đánh x2 .đéo mẹ Đổi Mới Cuộc Sống,0
dù sao bác Dũng vẫn tốt hơn !,0
Cực kì thuyết phục :),0
Mấy thằg não cức,1
"Vả vô cái mỏ loz mày bây giờ, thứ học sinh trời đánh",1
Không cho chúng bố ăn là chết với chúng bố. Thiên đường xhcn nó thế đấy con ạ.,1
Ai đánh moá bóng già này thì hú tui đánh tiếp,1
"Hien Tran Ngoc Bich, Hiep Tranhoa xem có bó tay không nè trời.",0
Đọc mấy dòng cuối tức muốn điên luôn,0
Đúng là con người mày không có ý thức dân việt nam chúng ta không bao giờ con cho cái ?,1
Chi ba noi dung cho em cai vietheo 200 nha di ba so 0373393999,0
được đấy,0
Nó đưa ng lên ở cmnr,1
Nguyễn Quốc An một giọt là nước suối tinh khiết,0
Dụ má,1
"Liên cái lồn, bọn game x mobi chúng nó cũng đóng video quảng cáo ở chung sân khấu đấy( cũng mặc quần áo táo quân ké tí fame) , đội táo quân cũng tập ở đấy nên ké hình táo quân tí thôi chứ tuổi buồi đòi táo quân quảng cáo cho, địt mẹ seed bẩn",1
Thật sự sợ,0
Cắt cổ các đối thủ .... anh trung sát thủ,0
lại đêu,0
Học sinh xuất sắc :))),0
Anh tôi đấy :v,0
Tùng sói nói tutu hoy,0
Vứt liêm sỉ xin lai,1
Hết ẳng 🙂 câm mõm lại hết đi,1
Tuân Nguyễn no lai cay vl ra,1
Tran Phuong Lieu Ở thế có chầm cảm,0
Sắp có Tộc Ca đến từ vị trí của bác Phúc Du làng tôi đấy mọi người :DDD,0
@Đầu Bò TV nó điên á,1
"Thằng vô danh tiểu tốt này chấp nó làm gì, cho vài tệ nói cái đéo gì nó cũng nói, có khi bảo nó chửi bố nó nó cũng chửi. Kệ nó đi! Bao giờ là quan chức hẵng hay !",1
Chả hiểu cái mẹ gì luôn,0
Vâng quan trọng là chị đã có LỖ chỉ dùng LỰC là tiền nó ra thôi ^^,1
Con này sao mà mất dạy quá,1
"Nguyễn Loan bạn đừng bùn, anh mình chỉ khoe là anh có nhìu quần thui",0
Kênh như con c,1
Dân InDo m chọc mù,1
Tinh trùng Khuyết tật,1
Nó bóng mà sao đẻ đc bạn,1
Cứ phải chửi cho mới chịu im :))),0
Quanh đi quanh lại chả hiểu cặc gì nghĩa là chả biết m có vòng vo hay không vòng vo . nói toàn mấy cái vớ vẩn lòng vòng đéo hiểu đk. Mà thế đéo nào lại gặp thằng nói nhiều vậy không biết nữa. Dm nói vậy đọc cả ngày cũng chốt lại vòng vo tam quốc . như tao nói mẹ ra luôn lòng vòng lm cái lồn gì.,1
":) trung cộng muốn thắng thì tốt nhất nên cử cán bộ qua việt nam học tập, mấy thằng chưa học hết cấp 2 còn lôi lên làm lãnh đạo được, thì giải quyết hongkong chỉ là chuyện nhỏ",1
ai coi trần dần và ngô kỷ là kẻ ngu ngóc...,1
Chị xinh quá em tức quá chị,0
Đào Mạnh An bên đấy nó vẫn coi đay là cúm bt thôi tự mua thuốc về mà uống:)),0
Đũng là đ có trải nghiệm riêng nên rất khó 🙂,1
ủng hộ abe,0
Ai đó trả lời vs t đây là e gái thầy ak?,0
Chị 3 nói chuyện hay lắm,0
Phúc Hưng clm :))),1
nghe khúc hỏi ôg hùg với tư nha khoẻ ko tao sợ nín thở luô,0
thầy mà là gia cát gì gia heo thì có =)),0
À thì ra vì muốn ăn 150 tĩ nên bán cái lương tâm vốn đã rách rưới để chê khoa học gia Nhật !,1
0,0
Nguyễn Kỳ Phước tụi nước ngoài bắt nhịp chậm vại lòn 😤,1
Đm tao cừ tao ỉa 🤣🤣,1
Lại Hợp Sâm clm đến v thì /ff,0
Chị ơi sống mũi của e bị rõ có làm được không chị,0
Vy Le -_-,0
"Chính cái bản chất tiền là trên hết kể cả bán rẻ lương tâm, đạo đức...thể loại văn hóa rừng rú không có gì là ngạc nhiên khi đặt chân đến xứ sở lừa.",1
hay quá b ơi,0
"Vậy tuỳ bạn, mình trong nghành mình biết, nếu bạn muốn con bạn có 1 miễn dịch yếu và tạm bợ thì banh cưs việc xài văcxin khác :) mình ko nói nc mình nghèo mà dùng loại vacin này nhé, who nói là điều kiện môi trường của các nước đang phát triển thậm chí",0
"Xóa bài là đúng thôi,(ko thì các ông lãnh đạo bị lôi cái đuôi ra), có quỹ xóa đói giảm nghèo có mà",0
Mất mẹ cái kềm để kiếm cơm =)),0
Nghe một hồi xong vẫn đ hiểu phụ nữ cần cc gì :((((,1
Đmcs,1
thầy khen chị ở dơ hả chị ?,1
DLV thì cần đéo gì biết phải hay trái ?,1
"Thật ra thì nó đéo thích là đéo bh thích đâu chỉ là đợi đợi xem có cái kèo mới ngon hơn , thơm hơn không thoi còn không có thì vẫn có 1 thằng ngu cứ ngồi đó đợi mình , qt , lo lắng dại đéo gì mà nói ra cho nó biết mình là nó không thích mình lỡ mình bỏ đi thì toi , gọi là bỏ thì tiếc mà đéo muốn lấy . Món đấy dai nhai tốn thời gian lắm tốt nhất vứt mẹ đi kiếm món mới cho lành :)))))",1
quan chức để lại cức đái cho đời....í lộn! cái đức.,1
"Nguyễn Jonh thật ra Mỹ chỉ chống học thuyết cộng sản nói riêng và những nước gây bất ổn cho thế giới, chứ Mỹ ko xem độc tài như kẻ thù bất cộng đái thiên nếu loại độc tài đó chỉ làm khổ dân nước đó mà ko ảnh hưởng đến dân nước Mỹ. Đến giờ các quốc gia",1
Cho ra những tấm ảnh đầy tính ấu dâm,0
Lê Văn Đạt 😭😭 cô giáo tự ở nhà luôn ko dám ra ngoài cửa nhà nửa bc,0
Đi ngược với chính sách ngu dân chỉ có chết,1
Phương Minn nhìu đứa nó lạ loz vậy á.. dở thì ng ta chê.. thật sự đéo thể nào nge nổi nhạc jack .. tụi mày cứ khen nó hoài nó chả thể nào tốt lên dc đâu,1
thực ra bên nước ngoài nghỉ phép thì vẫn được nhận lương nhé ad,0
Sao like nhiều quá vậy đáng lẽ diss like mới đúng chứ,0
múa như cái biệt danh Susan : Chó :)),1
Clm nó dơ như chó rách,1
Phan Tấn Trung,0
rồi cô có may kênh vay cô,0
Tien tri gì nói chuyện k đâu ra đâu. Lạc đề mấy chục lần vậy ô noi.,1
Đàn bà mắt bạn bị sau dạ,1
Thằng mặt l này đi trên đường tưởng thần kinh đấy,1
Ai đây,0
Thằng ngu người này ai đi làm mà chả đóng thuế . Doanh nghiệp lớn kiếm nhiều lợi nhuận thì đóng thuế nhiều. Thế theo mày đóng thuế nhìu là muốn làm gì thì làm àh.,1
"Mấy tk nhiều tiền có khác,lúc nào cũng dị và khác ng😄",1
Hút sữa còn hơn hút thuốc,0
giọng cười phu thuê 😂,0
Nghe thôi biết cội nguồn nơi nào...nét đẹp của bản sắc văn hóa vùng miền...^_^,0
Phong Hnt 😒,0
"Hiệp Đinh v m k biết đọc à, hãy viết trước khi đọc kĩ nha thằng óc cứt, mắt chưa rà hết chữ mà tay nhanh hơn não, mối nguy hiểm của xã hội",1
Lí do chết : ngâm đầu vào nước. :))),0
"Du na chet bat thuong o trai tam giam,chu vo fai o benh vien deo dau ma tui bay dao boi ,soi moc, xoay sau vao lam ccc j z",1
Kệ mẹ ngta đi. Soi mói làm cái lồn gi,1
Cay thế nhở ☹️☹️,0
Nguyễn Thêu biểu tượng của bông hoa:)))),0
"Anh ĐỘ, khi nào stream chơi Tarkov lại ko anh :))) em sẽ hướng dẫn những cái nào anh chưa hiểu",0
Trái tim sao to bằng anh lê bảo bình được ??,0
"nên cho mấy lãnh đạo già về nghỉ hưu được rồi , đem mấy cái tư tưởng trước 1975 về nghỉ hưu chung luôn.",1
Hoang tưởng quốc sư kkk,1
"có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.",1
thằng búa liềm nào mà không như thế này,1
Yêu Cô Minh Hiếu❤,0
Looks like lon,1
Lót dép ngồi hóng ông trọng tài ra sao :),0
Tấu hài gamming,0
"I am searching for beautiful girl in the comment section, so that i can reply her and send friend request later, in hope that she will become mother of my children, who are waiting for her at home.",0
Sống chậm thôi ông ơi,0
Nổ như bom.,1
"Bao tiền tao cho 1 cái, làm gì vất vả khổ sở thế 😂",0
Cụ này vừa bị lẫn vừa bị hoang tưởng rồi....,0
Chúc mừng Thầy,0
trời đất nào chiếm tiền của nhà nước mà thề ! nhưng bị cáo thì có! và quan trọng là tiền của nhân dân chứ nhà nước làm đách gì có tiền ! nhà nước chỉ giỏi phá tiền thôi !,0
Hay =))),0
bại cái đcm m cút QC cl mày đa cấp lừa đảo à 😂😂 đm con yến,1
ngta nhiều lắm có 2 mặt đằng này tận 4 mặt !!!,1
"Trời ăn nói vậy mà giàu thì đâu có giá trị , bà ơi giàu có bị già chết ko? Ngã mạng thấy sợ quá .",1
Sống nhanh vậy mng,0
"Du ma lai tang thue,dit con me no,da an ban roi,con cai con cac j de dong nua",1
Sách lược diệt chủng dân tộc Việt Nam của Tàu cộng!,1
Nó chôn lò rồi thì ông cố nội lão trọng có sống dậy mà bắt cái thang cũng bó tay.,1
"Bạn nói chuyện ngu vkl thíu đéo gì con mà phải đợi con đéo cần mình .... Nó cần bạn thì cho câu tl mẹ rồi đéo phải kêu bạn đợi, mục đích đợi của nó là coi có tz nào ngon hơn bạn không thôi đéo có thì nó mới tìm đến bạn",1
Đéo đở dc)),0
ba bá dơ :)),1
"Đúng là mạng của bọn nó là vàng còn với dân đen như cỏ rác, mong rằng trong đám thối nát sẽ xuất hiện 1vị bao thanh thiên tái sinh.",1
971547339,0
"Paula Lưu người miền đéo nào mà chả ăn cơm , ông này bị hài à ? dựa vào thịt chó chỉ là cái cớ để phân biệt vùng miền :/ không bằng cả con chó rách",1
a xamlol qua,1
Vãi l ruột tao văn ra luôn rồi 🤣😂🤣😂🤣😂,1
thầy chơi bẩn vl,1
Chào người anh em,0
HÔ + MÔI DẦY + THẤT HỌC + VÔ VĂN HÓA = LINH CÁ LÓC CÓC 💩💩,1
Nghe ns chuyến này thầy đánh cko skt,0
Nhin mat con mu nay giong lu tau khua,1
"Cứ nghĩ người Nhật nào cũng ý thức, văn minh cho đến khi xem đc tin này :))",1
buồn nha,0
ok gionf,0
đm thầy nhớ thấy lol,1
bán linh hồn và não cho quỷ r thất vọng làm j =)),0
Ở Việt nam là ra Cailozcatkhong roii đó,1
"chúng ta càng nhân nhượng, bọn chúng càng lấn tới... Câu nói của chủ tịch Hồ Chí Minh vẫn còn vang rõ đến đời nay. Mà sao đối sách của chúng ta ko thể làm gì đc chúng sao?",0
Cái loz chị Ba có rắn Kim cương hok..,1
Xin vd,0
Giọng miền tây nghe chất phác ❤,0
"Hải Yến kệ cm m luôn, tụi t thích là đx :))",1
giong ca lozz trong lang fo,0
Thùy Trang đel hiểu sao có người khen hay,1
Nguyễn Trang nói thật mị 🤣,0
Trung tâm thần :))),1
Đm cái con nhà quê nhiều tham vọng !! Sủa ít thôi .,1
Lê Thành Trung học trò lồn 🙂,1
Con này hỗn quá.,1
Chung cống rãnh sao so được với Ngài Chung bóng đá.,1
"Ủa mới ngày nào”Mày nhắm làm lại chị em t hong”mà h kỳ dzậy,trước khi có mấy cái vàng đeo trên người là bà bán bánh tráng?",0
Bi benh ao tuong toi nghiep nhi,1
"Bác Trọng : ""uy tín Việt Nam trên trường quốc tế lên cao, được nể trọng và có tiếng nói trên trường quốc tế"" =))) Lol",1
Sắp tới đông lào sẽ đánh chiếm hàn quốc ông giáo ak .,0
"Xương máu của đồng chí mà chúng nó còn trục lợi, thì mạng sống dân đen có là gì.",0
Cần làm chặt chẽ hơn ngay từ sân bay để tránh có những trường hợp thiếu trung thực như bà Nhung,0
Vcl các thanh niên tay nhanh hơn não :)))),1
"Như này thì thế giới theo kịp thế éo nào được. Tía nhà nó biện minh cho hành động đạp con mái là do say rượu, chắc còn con mái kia say cặc",1
thầy chơi bẩn vl,1
Duck Anh mày sv đó,1
Đúng.là nước mắt cá sấu.. Các bạn bạn diệt tận nơi,1
Nguyễn Trọng Hiệp mượn đéo đc cắm cơ. Cắm đéo cho mượn đâu.,1
Nguyễn Thịnh như con đĩ quái thai. Bổ xug thêm con cu nưa nhé. Trứng hơi to 😁😁😁,1
mấy cái hội phụ nữ đông lào chả được tích sự gì nhỉ ! nam đá bóng thì thể thao là yêu nước còn nữ thì không ah ?,1
Chi chuoi hay đo chi e ung hô chi trieu like,0
Dù...laj con phan mjen ra vay nhj?...,0
Tụi Hàn giàu giả tạo không bền vững như triều tiên,1
T có súng đây này,0
quan ngại :)) mà dân sắp đéo ngại đâu (y),0
Hồ Văn Kiệt Duy Trương,0
"K muốn game, k muốn phim, k nhạc và cũng không thể ngủ là cảm giác ức chế nhất mà t từng gặp",0
Nó đéo phải như trong phim mà còn phải đợi xem xét tình cảm như thế nào đây là ngoài đời nhá đợi đợi ccc,1
Con này mà về việt nam chắc người việt nam đá cailoncatkhong lun quá,1
"~ 85 triệu Dân ngu cu đen ngày càng bị 4,5 triệu đảng viện ức hiếp",1
Nói cái gì vậy mà  cứ nghe đụ má đụ cha vs vàng,1
Đua rank à 😐😐,0
hết thời xuống núi lấy thun búng l*n :v,1
chuyên nói tục,0
Như 1 con khùng,1
Cười từ đầu đến cuối,0
Nguyễn Hạnh Mai phục con ciu,1
😂 cười i a ?,1
